day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,NUM_COLLISIONS,Driver_Inattention,Following_Too_Close,Traffic_Control_Disregarded,Unsafe_Speed,Pavement_Slippery,Alcohol_Involvement,Reaction_Uninvolved_Vehicle,View_Obstructed,Outside_Car_Distraction,Pedestrian_Bicyclist_Confusion,Aggressive_Driving_Rage,Obstruction_Debris,Glare,Pavement_Defective,Animals_Action,Driverless_Runaway_Vehicle,Lighting_Defects,Tinted_Windows,Windshield_Inadequate
3,2018,6,6,06/06/2018,63.8,48.8,1009.6,10,2.3,4.1,0,75,57.9,0,0,0,0,0,300,181,66,15,6,1,3,8,10,0,4,2,3,1,0,0,0,0,0,0
5,2018,7,13,13/07/2018,75.5,58.8,1023.1,10,1.5,4.1,0,84,64,0,0,0,0,0,339,183,85,11,6,1,9,12,12,3,4,5,1,3,2,1,0,1,0,0
7,2013,9,15,15/09/2013,60.4,43.3,1020.9,10,2.9,5.1,0,73,51.1,0,0,0,0,0,78,53,0,5,0,1,7,1,1,7,0,1,0,1,1,0,0,0,0,0
3,2015,9,23,23/09/2015,68.4,47.9,1023.9,10,3.3,5.1,0,80.1,59,0,0,0,0,0,118,82,0,12,0,1,5,0,3,5,0,5,2,2,0,0,0,0,0,1
6,2015,8,29,29/08/2015,75.7,53.9,1021.7,10,1.2,5.1,0,87.1,63,0,0,0,0,0,144,94,0,15,5,1,8,0,5,10,0,3,0,1,2,0,0,0,0,0
4,2015,8,6,06/08/2015,75.6,52.2,1014.1,10,2.7,5.1,0,87.1,66.9,0,0,0,0,0,153,112,0,12,1,1,3,6,4,6,0,4,2,1,0,1,0,0,0,0
5,2019,3,29,29/03/2019,52.8,37.8,1020.3,10,1.6,5.1,0,59,37,0,0,0,1,0,256,147,63,8,9,1,3,9,8,0,1,5,0,0,0,1,0,1,0,0
2,2019,10,15,15/10/2019,58.4,37.9,1019.4,10,2.9,5.1,0,72,51.1,0,0,0,0,0,253,150,53,7,8,1,2,13,6,1,7,1,0,3,0,1,0,0,0,0
6,2016,10,15,15/10/2016,54,39.7,1029,10,2.7,5.1,0,64.9,45,0,0,0,0,0,324,161,80,13,13,1,17,10,6,3,9,4,2,4,1,0,0,0,0,0
4,2019,3,28,28/03/2019,42.4,26.6,1029.7,10,1.3,5.1,0,53.1,34,0,0,0,0,0,281,172,64,8,5,1,5,10,7,0,2,2,0,2,1,1,0,1,0,0
1,2017,7,31,31/07/2017,76.1,56.5,1017.5,10,1.9,5.1,0,88,64,0,0,0,0,0,305,181,66,9,13,1,0,10,9,3,5,4,1,2,1,0,0,0,0,0
3,2017,8,9,09/08/2017,74,57.5,1021,10,1.1,5.1,0,84.9,64,0,0,0,0,0,334,190,80,13,12,1,11,8,6,1,6,1,3,1,1,0,0,0,0,0
6,2013,10,19,19/10/2013,58.3,42,1013.6,10,2.2,6,0,68,52,0,0,0,0,0,71,43,1,6,0,1,6,1,0,10,0,2,1,0,0,0,0,0,0,0
4,2014,4,3,03/04/2014,53.6,30.8,1018.4,10,3,6,0,66.9,42.1,0,0,0,0,0,102,61,1,11,1,1,0,1,7,11,0,3,1,3,1,0,0,0,0,0
5,2013,11,29,29/11/2013,33.7,13.8,1034,10,2.4,6,14,39,30,0,0,0,0,0,89,62,0,4,1,1,7,1,2,2,0,4,2,0,3,0,0,0,0,0
2,2013,8,6,06/08/2013,72.1,52.5,1018.4,10,1.7,6,0,82,62.1,0,0,0,0,0,88,68,1,7,0,1,1,0,2,6,0,0,1,1,0,0,0,0,0,0
1,2014,6,2,02/06/2014,69.7,45.4,1022.2,10,3.9,6,15.9,80.1,55,0,0,0,0,0,113,69,0,13,0,1,1,3,3,13,0,4,3,1,2,0,0,0,0,0
1,2013,10,21,21/10/2013,57.4,35.5,1018.7,10,3.1,6,15.9,66,50,0,0,0,0,0,99,70,0,7,0,1,6,1,1,5,0,2,2,3,1,0,0,0,0,0
7,2018,9,2,02/09/2018,73.4,65.7,1024.5,10,1.1,6,0,81,68,0,0,0,1,0,258,140,56,12,11,1,12,12,1,2,3,4,1,1,0,1,0,1,0,0
4,2017,6,8,08/06/2017,62,49.5,1015.4,10,2.5,6,0,69.1,51.1,0,0,0,0,0,295,161,66,19,9,1,8,5,7,4,5,3,1,2,2,1,0,1,0,0
6,2014,11,29,29/11/2014,31.4,12.7,1026.1,10,3.1,7,0,37,27,0,0,0,0,0,83,55,0,7,1,1,6,2,2,6,0,2,0,0,0,0,0,1,0,0
7,2014,11,16,16/11/2014,40,20.4,1026.6,10,2.9,7,0,44.1,33.1,0,0,0,0,0,109,66,0,17,1,1,14,1,1,7,0,0,0,0,0,1,0,0,0,0
2,2014,12,30,30/12/2014,32.5,14.6,1026.9,10,4.3,7,15,44.1,30,0,0,0,0,0,98,68,2,10,0,1,4,2,3,5,0,2,1,0,0,0,0,0,0,0
4,2014,7,17,17/07/2014,73.6,54.8,1013.9,10,3.5,7,0,81,66.9,0,0,0,0,0,102,71,0,8,2,1,5,0,3,5,0,2,1,2,1,1,0,0,0,0
7,2015,8,9,09/08/2015,75,57,1015.6,10,2.9,7,0,84.9,68,0,0,0,0,0,125,81,2,11,0,1,11,1,3,7,0,6,2,0,0,0,0,0,0,0
2,2015,4,14,14/04/2015,60.7,41.5,1020.4,10,3.7,7,17.1,68,50,0,0,0,0,0,115,84,1,8,0,1,4,2,2,9,0,3,0,0,0,1,0,0,0,0
3,2015,1,21,21/01/2015,31.4,8.9,1019.4,10,4.2,7,0,39.9,25,0,0,0,0,0,112,85,2,5,1,1,2,0,2,12,0,0,0,0,1,1,0,0,0,0
7,2015,7,26,26/07/2015,79.8,61.4,1014.8,10,3.6,7,20,90,69.1,0,0,0,0,0,131,88,0,14,0,1,14,1,3,6,0,3,1,0,0,0,0,0,0,0
7,2014,8,17,17/08/2014,73.6,54.5,1011.4,10,3.4,7,0,82,63,0,0,0,0,0,118,88,0,8,0,1,6,2,1,8,0,3,0,1,0,0,0,0,0,0
7,2015,6,14,14/06/2015,77.9,57.4,1016.8,10,2.1,7,0,88,71.1,0,0,0,0,0,134,95,0,9,2,1,10,0,3,10,0,2,1,0,1,0,0,0,0,0
4,2015,7,23,23/07/2015,76.7,49,1012.3,10,4.1,7,14,86,68,0,0,0,0,0,144,100,2,12,2,1,3,1,5,13,0,1,2,2,0,0,0,0,0,0
1,2014,9,15,15/09/2014,62.8,43.4,1022.2,10,2.5,7,0,71.1,53.1,0,0,0,0,0,142,110,0,5,3,1,7,0,2,9,0,1,2,1,1,0,0,0,0,0
1,2015,11,16,16/11/2015,58.1,33.2,1022.2,10,2.9,7,0,66.9,51.1,0,0,0,0,0,139,112,0,8,1,1,4,2,0,4,0,3,1,3,0,0,0,0,0,0
4,2015,10,15,15/10/2015,58.2,39.4,1013.9,10,3.5,7,0,69.1,51.1,0,0,0,0,0,161,117,0,7,0,1,6,1,3,17,0,3,1,5,0,0,0,0,0,0
1,2014,12,15,15/12/2014,41.6,28.7,1016.6,10,3,7,0,48,37,0,0,0,0,0,158,117,0,9,1,1,4,2,4,13,0,1,0,5,0,1,0,0,0,0
5,2015,8,14,14/08/2015,77.1,53.2,1020.1,10,2.2,7,0,88,66.9,0,0,0,0,0,159,122,1,10,0,1,6,2,3,10,0,1,0,0,1,0,0,1,0,1
7,2019,5,19,19/05/2019,66.9,55.1,1016.9,10,2.2,7,15.9,75.9,55.9,0,0,0,0,0,246,127,51,17,7,1,15,9,5,2,5,5,0,0,2,0,0,0,0,0
4,2019,11,14,14/11/2019,35,14.5,1029.4,10,3.3,7,0,45,23,0,0,0,0,0,221,139,41,9,5,1,2,5,9,1,6,1,0,0,0,2,0,0,0,0
4,2017,8,24,24/08/2017,72.9,52,1012.8,10,2.4,7,0,81,64.9,0,0,0,0,0,289,153,72,15,8,1,7,7,9,1,9,4,2,1,0,0,0,0,0,0
3,2016,5,11,11/05/2016,62.4,38.7,1021.1,10,2.8,7,0,75.9,50,0,0,0,0,0,318,160,85,5,13,1,5,17,4,1,10,8,5,1,1,2,0,0,0,0
6,2017,6,10,10/06/2017,75.7,53.2,1013.6,10,3.3,7,0,84.9,53.1,0,0,0,0,0,302,162,63,12,11,1,14,20,7,2,5,0,0,1,0,3,0,1,0,0
6,2016,11,5,05/11/2016,52,33.6,1022.7,10,3.1,7,0,62.1,44.1,0,0,0,0,0,304,163,68,17,16,1,13,10,1,2,5,1,0,2,3,2,0,0,0,0
2,2016,12,20,20/12/2016,25.8,7.3,1034.2,10,2.6,7,0,33.1,19.9,0,0,0,0,0,333,168,88,20,7,1,6,17,5,3,3,2,1,10,1,0,0,0,0,1
4,2019,3,14,14/03/2019,47.3,31.7,1022.9,10,2.3,7,15.9,57,32,0,0,0,0,0,278,171,53,11,8,1,3,12,7,2,3,2,1,2,1,1,0,0,0,0
1,2016,7,11,11/07/2016,72.8,58.1,1017.2,10,3.3,7,0,81,64.9,0,0,0,0,0,313,180,70,12,8,1,8,12,6,1,7,4,1,1,1,1,0,0,0,0
1,2016,9,12,12/09/2016,69.5,49.6,1022.8,10,4.2,7,0,82.9,62.1,0,0,0,0,0,298,181,57,11,13,1,2,8,10,3,7,2,1,1,1,0,0,0,0,0
1,2017,6,12,12/06/2017,84,60.8,1015.5,10,3.9,7,15,93,72,0,0,0,0,0,368,189,96,22,13,1,5,10,13,3,8,1,4,1,0,2,0,0,0,0
4,2013,1,3,03/01/2013,28.4,14.1,1020.6,10,3.7,8,15,32,24.1,0,0,0,0,0,86,60,0,2,1,1,2,1,3,12,0,3,0,1,0,0,0,0,0,0
2,2014,5,6,06/05/2014,60.3,28,1012.8,10,3.4,8,19,71.1,50,0,0,0,0,0,107,81,0,7,1,1,3,1,3,6,0,0,2,1,0,1,0,0,0,0
2,2015,6,30,30/06/2015,74.5,58,1013.8,10,3.7,8,22,82,63,0,0,0,0,0,120,85,0,5,2,1,5,0,1,17,0,1,2,1,0,0,0,0,0,0
6,2015,4,18,18/04/2015,68,43.4,1013.9,10,2.8,8,0,80.1,55,0,0,0,0,0,140,89,0,14,2,1,8,1,3,7,0,7,4,2,2,0,0,0,0,0
3,2015,8,19,19/08/2015,80,70.1,1016.7,10,4,8,17.1,90,73,0,0,0,0,0,122,91,0,6,0,1,1,0,1,13,0,4,3,0,1,1,0,0,0,0
4,2015,8,20,20/08/2015,80.5,70.1,1015.8,10,4.2,8,22,87.1,77,0,0,0,0,0,136,98,0,10,0,1,9,1,1,11,1,1,1,1,1,0,0,0,0,0
5,2014,10,31,31/10/2014,49.9,34.8,1015.1,10,4.3,8,15,59,45,0,0,0,0,0,140,99,0,11,1,1,8,3,5,7,0,2,2,0,0,0,0,1,0,0
1,2014,10,6,06/10/2014,58.6,42.1,1016.8,10,3,8,21,69.1,46,0,0,0,0,0,144,100,3,7,2,1,6,0,6,8,0,2,2,6,1,0,0,0,0,0
5,2015,5,1,01/05/2015,53.6,38.7,1013.9,10,5.1,8,14,66.9,48,0,0,0,0,0,143,106,2,12,1,1,4,0,2,11,0,2,2,0,0,0,0,0,0,0
1,2015,8,3,03/08/2015,81.3,60,1010,10,3.7,8,15.9,89.1,71.1,0,0,0,0,0,161,128,0,13,1,1,3,0,1,10,0,1,1,0,1,0,0,1,0,0
1,2017,2,6,06/02/2017,41.6,20.4,1016.7,10,5.5,8,20,48,36,0,0,0,0,0,254,132,62,13,15,1,6,13,1,4,3,2,0,2,0,0,0,0,0,0
6,2017,11,11,11/11/2017,29.2,9.1,1033.4,10,4.9,8,15.9,51.1,24.1,0,0,0,0,0,288,147,63,18,11,1,18,14,5,1,5,2,0,3,0,0,0,0,0,0
1,2019,8,5,05/08/2019,76.3,60,1014.6,10,3.8,8,0,87.1,69.1,0,0,0,0,0,273,161,60,8,9,1,5,6,10,1,6,3,2,0,0,1,0,0,0,0
3,2017,11,15,15/11/2017,42.7,32,1024.5,10,4.4,8,0,48.9,35.1,0,0,0,0,0,328,172,85,10,16,1,5,7,8,1,6,4,0,8,1,3,0,1,0,0
5,2018,1,26,26/01/2018,30.7,4.8,1037.1,10,3.2,8,14,37.9,23,0,0,0,0,0,321,174,76,15,8,1,9,12,10,2,5,2,1,5,1,0,0,0,0,0
3,2018,1,3,03/01/2018,21.6,2.1,1025.4,10,3.5,8,24.1,30,12.9,0,0,0,0,0,337,190,67,13,13,1,3,19,9,4,8,5,1,4,0,0,0,0,0,0
3,2014,12,31,31/12/2014,29.4,8.5,1026.7,10,4.3,8.9,18.1,34,27,0,0,0,0,0,89,53,2,6,1,1,3,0,3,11,0,5,0,2,2,0,0,0,0,0
6,2013,5,18,18/05/2013,61,46.6,1024.6,10,2.2,8.9,0,66.9,55.9,0,0,0,0,0,85,55,1,6,2,1,6,2,2,6,0,3,0,0,0,1,0,0,0,0
1,2013,4,8,08/04/2013,59,40.8,1016.5,10,4.1,8.9,15.9,73,51.1,0,0,0,0,0,91,62,0,9,1,1,3,1,3,5,0,3,0,0,2,0,0,1,0,0
6,2014,4,12,12/04/2014,60.4,39.7,1020.2,10,3.6,8.9,17.1,75,50,0,0,0,0,0,107,71,0,12,0,1,5,2,3,7,0,1,3,2,0,0,0,0,0,0
1,2015,5,25,25/05/2015,73.8,53.8,1023.5,10,3.6,8.9,15.9,84.9,64.9,0,0,0,0,0,102,75,0,14,0,1,5,1,2,4,0,0,0,0,0,0,0,0,0,0
3,2019,12,25,25/12/2019,38.7,22.1,1022.3,10,3,8.9,0,46.9,32,0,0,0,0,0,141,84,27,6,10,1,5,3,0,1,1,1,2,0,0,0,0,0,0,0
7,2016,2,21,21/02/2016,52.8,31.8,1011.7,10,4.3,8.9,20,61,39,0,0,0,0,0,129,98,2,6,0,1,9,1,0,6,0,2,0,1,2,1,0,0,0,0
6,2015,11,21,21/11/2015,46.4,26.3,1023.2,10,4.9,8.9,18.1,64,42.1,0,0,0,0,0,139,103,0,12,2,1,5,0,2,4,0,1,1,6,0,2,0,0,0,0
3,2015,11,18,18/11/2015,50.9,38.1,1032.9,10,3.6,8.9,17.1,57.9,39.9,0,0,0,0,0,138,105,0,7,2,1,3,2,3,10,0,3,0,0,1,1,0,0,0,0
7,2019,6,9,09/06/2019,68.3,47,1025.2,10,5.2,8.9,17.1,81,60.1,0,0,0,0,0,275,158,50,15,15,1,12,12,5,0,2,2,1,1,0,1,0,0,0,0
3,2017,10,4,04/10/2017,64,52,1029.8,10,3.7,8.9,18.1,75,55.9,0,0,0,0,0,332,184,83,16,10,1,6,11,2,3,2,2,0,10,1,1,0,0,0,0
5,2016,12,23,23/12/2016,41.8,24.2,1026.6,10,5.9,8.9,17.1,48.9,37,0,0,0,0,0,341,189,70,15,15,1,16,12,8,0,3,5,2,4,0,1,0,0,0,0
5,2015,1,2,02/01/2015,38.7,16.1,1020.5,10,7,9.9,20,42.1,27,0,0,0,0,0,84,61,1,5,2,1,5,0,2,4,0,2,0,0,0,1,0,0,0,0
1,2014,3,24,24/03/2014,28,2.8,1021.4,10,6.3,9.9,18.1,42.1,21,0,0,0,0,0,93,66,0,7,1,1,0,2,5,5,0,3,1,2,0,0,0,0,0,0
5,2013,3,1,01/03/2013,40,27.4,1004.1,10,4.9,9.9,15.9,45,36,0,0,0,0,0,122,91,0,4,0,1,5,3,3,14,0,0,0,0,0,0,0,0,0,1
1,2015,3,23,23/03/2015,30.3,4.3,1022.6,10,5.5,9.9,17.1,43,23,0,0,0,0,0,127,98,0,7,0,1,5,1,2,6,0,3,0,3,1,0,0,0,0,0
2,2015,3,24,24/03/2015,33.8,5.9,1026,10,4.2,9.9,0,45,23,0,0,0,0,0,134,101,1,6,0,1,4,3,2,9,0,2,0,2,3,0,0,0,0,0
1,2016,9,5,05/09/2016,72.8,52.1,1021.4,10,5.9,9.9,20,84,64.9,0,0,0,0,0,190,107,33,7,16,1,13,4,1,2,3,1,2,0,0,0,0,0,0,0
4,2015,4,30,30/04/2015,55.6,38.9,1008,10,7.5,9.9,18.1,78.1,48,0,0,0,0,0,148,109,0,11,0,1,2,3,1,13,0,3,3,0,2,0,0,0,0,0
2,2016,1,12,12/01/2016,32.2,11.5,1013.5,10,4.6,9.9,24.1,44.1,25,0,0,0,0,0,156,117,1,16,0,1,2,1,2,9,0,4,1,1,1,0,0,0,0,0
7,2017,1,1,01/01/2017,44.8,22.9,1017.9,10,5,9.9,21,48,43,0,0,0,0,0,236,123,39,13,19,1,20,7,3,2,3,1,1,1,3,0,0,0,0,0
1,2018,4,9,09/04/2018,38,15.2,1020.4,10,5.4,9.9,19,48.9,32,0,0,0,0,0,280,154,71,5,4,1,7,12,9,2,7,4,3,1,0,0,0,0,0,0
2,2019,12,24,24/12/2019,45,24.5,1017.6,10,5.2,9.9,18.1,57,39.9,0,0,0,0,0,254,160,51,9,6,1,4,6,6,2,2,3,0,4,0,0,0,0,0,0
5,2017,3,3,03/03/2017,34.5,8.9,1021.6,10,6.5,9.9,22,39.9,30,0,0,0,0,0,332,198,71,9,9,1,11,11,6,2,6,3,1,3,1,0,0,0,0,0
7,2014,4,20,20/04/2014,52.1,26.1,1030,10,6.6,11.1,18.1,68,41,0,0,0,0,0,74,43,1,10,1,1,7,0,0,5,0,1,0,1,1,3,0,0,0,0
7,2013,11,10,10/11/2013,49.6,31.1,1013.7,10,6,11.1,24.1,60.1,37.9,0,0,0,0,0,91,51,0,9,0,1,16,1,0,9,0,3,1,0,0,0,0,0,0,0
1,2014,4,14,14/04/2014,67.3,52.2,1014.7,10,6.4,11.1,26,77,54,0,0,0,0,0,84,59,0,6,0,1,7,1,3,6,0,0,1,0,0,0,0,0,0,0
3,2015,1,14,14/01/2015,22.8,9.5,1031.1,10,6.4,11.1,15,36,16,0,0,0,0,0,94,64,1,10,1,1,1,0,4,12,0,0,0,0,0,0,0,0,0,0
3,2013,11,20,20/11/2013,37.5,16,1031.4,10,5.8,11.1,17.1,51.1,32,0,0,0,0,0,103,67,2,10,0,1,4,0,0,14,0,3,0,2,0,0,0,0,0,0
3,2014,1,8,08/01/2014,12.9,-5.1,1031.1,10,6.3,11.1,20,21,9,0,0,0,0,0,104,67,0,9,0,1,0,3,4,13,0,2,2,1,2,0,0,0,0,0
6,2014,5,31,31/05/2014,64.2,48.7,1020.3,10,5.5,11.1,22,75,55,0,0,0,1,0,105,68,0,14,1,1,7,1,1,6,0,2,1,1,2,0,0,0,0,0
5,2013,3,15,15/03/2013,36.1,13.5,1011.9,10,7.3,11.1,26,46.9,30,0,0,0,0,0,114,79,0,6,0,1,5,0,5,9,0,3,3,1,2,0,0,0,0,0
7,2014,10,19,19/10/2014,53.4,34.4,1010.4,10,7.2,11.1,24.1,61,46.9,0,0,0,0,0,122,84,1,14,1,1,13,0,1,5,0,0,0,1,1,0,0,0,0,0
5,2013,12,13,13/12/2013,27.8,7.7,1021.7,10,5.5,11.1,25.1,35.1,23,0,0,0,0,0,127,89,0,8,3,1,8,1,2,13,0,1,0,1,0,0,0,0,0,0
1,2014,11,3,03/11/2014,47.6,22.7,1018.6,10,6,11.1,24.1,61,39,0,0,0,0,0,123,94,1,3,0,1,3,0,1,12,0,3,2,3,0,0,0,0,0,0
4,2016,3,3,03/03/2016,30.3,5.8,1021.7,10,5.8,11.1,20,36,26.1,0,0,0,0,0,144,96,2,5,2,1,9,3,4,11,0,3,1,5,0,2,0,0,0,0
1,2016,1,4,04/01/2016,30.8,12.5,1015.2,10,7,11.1,22,39,19.9,0,0,0,0,0,139,102,3,10,1,1,5,1,0,4,0,4,4,4,0,0,0,0,0,0
6,2013,1,5,05/01/2013,36.1,18.7,1020.6,10,6.6,12,21,42.1,32,0,0,0,0,0,74,44,0,5,0,1,4,1,3,6,0,4,1,4,0,1,0,0,0,0
2,2014,3,18,18/03/2014,33.9,7.3,1022.9,10,5.7,12,19,43,23,0,0,0,0,0,82,56,0,7,0,1,2,3,0,7,0,1,0,3,1,1,0,0,0,0
7,2013,6,2,02/06/2013,80.1,65.9,1010.8,10,5.1,12,19,88,73,0,0,0,0,0,88,59,0,4,1,1,4,2,1,8,0,6,1,1,0,0,0,0,0,0
5,2016,2,12,12/02/2016,20.4,-1.8,1021.3,10,6.6,12,25.1,30.9,15.1,0,0,0,0,0,138,98,0,10,0,1,4,1,3,12,0,2,0,7,0,0,0,0,0,0
6,2013,12,28,28/12/2013,43,22,1022.7,10,5.8,13,22.9,55,30.9,0,0,0,0,0,82,50,0,7,0,1,9,2,1,8,0,1,0,2,0,1,0,0,0,0
3,2013,4,3,03/04/2013,38.4,9.5,1019.7,10,8.9,13,24.1,46,33.1,0,0,0,0,0,94,72,1,7,2,1,1,0,1,4,0,1,0,4,0,0,0,0,0,0
6,2013,10,26,26/10/2013,47.9,29,1020.3,10,5.5,13,22.9,54,42.1,0,0,0,0,0,106,72,1,7,2,1,4,1,3,9,0,1,1,3,0,1,0,0,0,0
5,2013,5,3,03/05/2013,56.6,37.9,1029.6,10,6,13,21,66,51.1,0,0,0,0,0,129,91,0,15,0,1,1,0,6,9,0,1,0,4,1,0,0,0,0,0
6,2015,12,19,19/12/2015,38.2,16.7,1015.3,10,7.4,13,25.1,57,35.1,0,0,0,0,0,131,92,1,9,1,1,6,2,6,7,1,1,1,1,1,1,0,0,0,0
4,2016,4,21,21/04/2016,59.5,32.1,1020.1,10,4.8,13,18.1,73,48.9,0,0,0,0,0,280,139,70,9,15,1,9,12,6,1,3,5,1,6,0,2,0,0,0,1
1,2015,3,16,16/03/2015,40.7,23.7,1014.4,10,4.6,14,22,52,35.1,0,0,0,0,0,121,87,0,8,0,1,0,1,3,10,1,5,0,1,2,1,0,1,0,0
7,2018,3,4,04/03/2018,40.8,25.4,1019.1,10,8.8,14,27,48.9,36,0,0,0,0,0,234,135,41,10,18,1,8,8,3,1,3,2,1,1,1,1,0,0,0,0
7,2014,3,16,16/03/2014,37,10.4,1019.5,10,7.3,15,24.1,57.9,30,0,0,0,0,0,62,41,0,9,0,1,3,0,2,4,0,1,1,0,0,0,0,0,0,0
3,2013,10,9,09/10/2013,58.3,42.3,1027.5,10,7.2,15.9,22.9,66.9,53.1,0,0,0,0,0,102,79,0,7,0,1,2,2,3,6,0,1,1,0,0,0,0,0,0,0
1,2013,4,22,22/04/2013,47.6,29.9,1036.3,10,6.8,17.1,22,55,41,0,0,0,0,0,96,61,0,10,0,1,3,1,2,12,0,1,2,1,1,1,0,0,0,0
2,2016,1,19,19/01/2016,21.1,1.5,1015.7,10,10.4,17.1,28,30.9,16,0,0,0,0,0,155,121,1,11,1,1,2,0,2,12,0,1,1,2,0,0,0,0,0,0
7,2018,12,9,09/12/2018,32.1,16.4,1030.5,10,0,0,0,36,24.1,0,0,0,0,0,224,127,42,5,9,1,16,10,5,1,0,2,0,1,0,5,0,0,0,0
4,2019,1,17,17/01/2019,30.1,10,1026.1,10,0,0,0,39,24.1,0,0,0,0,0,276,147,65,9,8,1,4,16,9,2,9,2,1,3,0,0,0,0,0,0
5,2019,2,1,01/02/2019,14.9,-7.7,1029.5,10,0,0,0,21,1.9,0,0,0,0,0,305,178,75,7,10,1,3,17,5,1,4,2,1,1,0,0,0,0,0,0
2,2019,2,26,26/02/2019,30.1,6.3,1025.4,10,0,0,0,43,26.1,0,0,0,0,0,317,178,77,11,6,1,6,16,6,0,5,3,3,5,0,0,0,0,0,0
5,2018,12,7,07/12/2018,36.5,17.6,1024.6,10,0,0,0,39.9,30,0,0,0,0,0,346,198,78,14,11,1,9,14,7,0,8,2,0,3,0,1,0,0,0,0
7,2018,6,10,10/06/2018,68.3,53.2,1017.7,10,0.6,4.1,0,82.9,62.1,0,0,0,1,0,250,127,49,14,19,7,13,6,3,2,2,2,1,0,3,1,1,0,0,0
4,2015,5,21,21/05/2015,56.7,36.2,1015.3,10,2.5,5.1,0,66.9,52,0,0,0,0,0,126,93,0,6,5,2,3,1,2,9,0,3,2,0,0,0,0,0,0,0
2,2019,4,2,02/04/2019,43.7,19.4,1027.7,10,2.5,5.1,0,52,33.1,0,0,0,0,0,249,149,46,8,12,2,7,8,6,1,5,3,1,1,0,0,0,0,0,0
7,2013,8,11,11/08/2013,73.5,53,1018.4,10,2.3,6,0,82.9,64.9,0,0,0,0,0,74,51,0,5,1,2,5,0,1,5,0,1,1,0,2,0,0,0,0,0
7,2015,8,30,30/08/2015,79.1,61.9,1018.4,10,3.3,6,18.1,90,66.9,0,0,0,0,0,116,72,0,8,4,2,10,0,7,11,0,2,0,0,0,0,0,0,0,0
2,2019,5,7,07/05/2019,60.1,49,1020.5,10,1.3,6,0,73.9,51.1,0,0,0,0,0,322,166,77,22,9,3,5,23,6,0,4,2,1,1,1,0,2,0,0,0
3,2017,9,27,27/09/2017,76,68.1,1012.2,10,3.4,6,0,87.1,68,0,0,0,0,0,331,176,78,20,10,2,3,12,8,0,12,6,0,3,1,0,0,0,0,0
5,2017,10,27,27/10/2017,53.8,36.4,1016.7,10,3.6,6,15.9,62.1,46.9,0,0,0,0,0,361,194,92,18,12,2,2,13,2,3,6,4,3,6,1,0,3,0,0,0
7,2015,11,1,01/11/2015,57.9,43.7,1014.5,10,3.9,7,20,64.9,42.1,0,0,0,0,0,50,39,0,1,0,2,2,0,0,3,0,1,1,1,0,0,0,0,0,0
2,2014,10,21,21/10/2014,60.2,46.2,1012.4,10,2.7,7,15,66.9,42.1,0,0,0,0,0,140,96,0,11,1,3,3,0,6,12,0,2,1,2,0,3,0,0,0,0
3,2016,1,6,06/01/2016,31.2,2.8,1034.2,10,2.4,7,0,41,10.9,0,0,0,0,0,154,106,7,13,2,3,4,2,3,8,1,1,0,4,0,0,0,0,0,0
4,2016,11,24,24/11/2016,43.2,31.2,1024.8,10,3.9,7,0,48,35.1,0,0,0,0,0,218,108,50,18,13,4,10,5,1,2,3,1,1,0,1,0,1,0,0,0
5,2014,10,3,03/10/2014,62.9,50.7,1018.1,10,3.6,7,14,71.1,55.9,0,0,0,0,0,151,114,0,10,1,3,6,0,2,7,0,2,3,1,1,1,0,0,0,0
4,2017,11,30,30/11/2017,43.7,28.8,1024.5,10,3.9,7,0,63,37.9,0,0,0,0,0,282,145,77,12,11,2,4,10,8,1,3,5,0,1,2,0,1,0,0,0
2,2016,6,14,14/06/2016,68,45,1012.2,10,4.1,7,0,79,57,0,0,0,0,0,334,171,85,13,13,2,6,14,8,1,6,7,0,2,2,3,1,0,0,0
4,2016,5,19,19/05/2016,60.3,41.2,1018.7,10,1.2,7,0,73,54,0,0,0,0,0,309,183,65,13,7,5,4,14,6,1,6,2,2,0,1,0,0,0,0,0
2,2016,10,11,11/10/2016,53.4,38,1030.1,10,3.2,7,0,64,46,0,0,0,0,0,345,206,71,14,13,3,5,7,5,2,12,2,1,2,2,0,0,0,0,0
1,2013,8,26,26/08/2013,74.5,56.8,1020.2,10,4.9,8,18.1,84,64,0,0,0,1,0,82,59,0,3,1,4,2,0,2,6,0,1,1,0,1,2,0,0,0,0
6,2014,12,20,20/12/2014,31.7,19.1,1023.9,10,4.8,8,15,37.9,30,0,0,0,0,0,95,67,0,6,2,2,5,1,2,4,0,2,0,1,1,0,0,2,0,0
4,2014,6,19,19/06/2014,74.9,62,1014.9,10,3,8,0,89.1,69.1,0,0,0,1,0,108,71,0,9,3,3,9,2,7,3,0,0,0,0,1,0,0,0,0,0
4,2014,1,9,09/01/2014,25.3,5.4,1035.2,10,2.8,8,0,32,9,0,0,0,0,0,98,74,0,7,0,3,2,1,3,5,0,0,0,3,0,0,0,0,0,0
6,2014,11,22,22/11/2014,34.3,11.1,1029.9,10,3.7,8,15.9,44.1,28,0,0,0,0,0,120,78,1,14,1,4,7,2,3,8,0,1,1,0,0,0,0,0,0,0
